date,type,campaign,ad_group,keyword,device,product_id,title,category,region,impressions,clicks,add_to_cart,purchases,revenue,ad_spend,roas,avg_rating,reviews_count,avg_cpc,avg_cpm,quality_score
2025-11-28,shopping,Shopping - Apparel,Thermal Socks,,Mobile,P116,Thermal Socks,Apparel,Chennai,3412,101,88,2,1500,1591.92,0.94,3.78,143.0,,,
2025-11-15,search,Search - Generic,Search Ads,buy yoga pants,Tablet,,,,Hyderabad,913,21,0,0,0,38.43,0.0,,,1.83,42.09,5.0
2025-11-12,search,Search - Generic,Search Ads,buy leather boots,Mobile,,,,Delhi,3408,205,0,0,0,237.8,0.0,,,1.16,69.78,6.0
2025-11-09,search,Search - Generic,Search Ads,buy warm jacket,Mobile,,,,Hyderabad,11288,466,0,9,28863,591.82,48.77,,,1.27,52.43,6.0
2025-11-08,search,Search - Generic,Search Ads,buy outdoor backpack,Desktop,,,,Chennai,11685,484,0,20,59900,1205.16,49.7,,,2.49,103.14,9.0
2025-11-06,search,Search - Generic,Search Ads,buy toddler jacket,Desktop,,,,Mumbai,9539,389,0,13,40157,342.32,117.31,,,0.88,35.89,6.0
2025-11-26,shopping,Shopping - Bags,Travel Backpack,,Mobile,P104,Travel Backpack,Bags,Hyderabad,3485,63,77,3,3603,1191.86,3.02,4.57,512.0,,,
2025-11-21,search,Search - Generic,Search Ads,buy kids sneakers,Mobile,,,,Bangalore,10913,311,0,13,16003,584.68,27.37,,,1.88,53.58,9.0
2025-11-18,search,Search - Generic,Search Ads,buy office backpack,Desktop,,,,Chennai,2980,127,0,3,6936,71.12,97.53,,,0.56,23.87,6.0
2025-12-03,shopping,Shopping - Apparel,Hooded Sweatshirt,,Mobile,P113,Hooded Sweatshirt,Apparel,Chennai,4501,99,0,2,1724,715.45,2.41,3.32,389.0,,,
2025-11-27,search,Search - Generic,Search Ads,buy puffer jacket,Tablet,,,,Delhi,2097,89,0,1,2492,174.44,14.29,,,1.96,83.19,7.0
2025-11-28,search,Search - Generic,Search Ads,buy smartwatch,Mobile,,,,Mumbai,10366,636,0,15,26790,973.08,27.53,,,1.53,93.87,3.0
2025-11-29,shopping,Shopping - Apparel,Yoga Pants,,Mobile,P105,Yoga Pants,Apparel,Mumbai,9057,256,97,6,5208,4253.54,1.22,3.35,363.0,,,
2025-11-09,search,Search - Generic,Search Ads,buy wireless earbuds,Desktop,,,,Delhi,10700,670,0,11,25003,1541.0,16.23,,,2.3,144.02,7.0
2025-11-08,search,Search - Generic,Search Ads,buy leather boots,Mobile,,,,Chennai,6442,294,0,13,22022,246.96,89.17,,,0.84,38.34,3.0
2025-11-11,shopping,Shopping - Accessories,Digital Watch,,Mobile,P102,Digital Watch,Accessories,Bangalore,5650,130,52,1,1071,224.76,4.77,3.58,515.0,,,
2025-11-17,shopping,Shopping - Bags,Office Backpack,,Desktop,P112,Office Backpack,Bags,Hyderabad,5657,284,71,13,26767,1719.1,15.57,3.32,428.0,,,
2025-11-27,search,Search - Generic,Search Ads,buy digital watch,Desktop,,,,Mumbai,3763,114,0,2,2462,124.26,19.81,,,1.09,33.02,5.0
2025-11-24,shopping,Shopping - Apparel,Hooded Sweatshirt,,Mobile,P113,Hooded Sweatshirt,Apparel,Chennai,3158,103,87,4,2352,805.61,2.92,4.08,725.0,,,
2025-11-30,shopping,Shopping - Apparel,Yoga Pants,,Desktop,P105,Yoga Pants,Apparel,Bangalore,9490,293,174,0,0,3975.0,0.0,4.6,318.0,,,
2025-11-20,search,Search - Generic,Search Ads,buy fitness tracker,Mobile,,,,Bangalore,9436,160,0,1,3476,236.8,14.68,,,1.48,25.1,6.0
2025-12-03,shopping,Shopping - Home,Water Bottle,,Mobile,P111,Water Bottle,Home,Chennai,6739,239,108,9,11538,1998.49,5.77,4.51,734.0,,,
2025-11-22,search,Search - Generic,Search Ads,buy running gear,Tablet,,,,Hyderabad,9541,249,0,16,10176,251.49,40.46,,,1.01,26.36,9.0
2025-11-18,search,Search - Generic,Search Ads,buy sports hoodie,Mobile,,,,Chennai,1997,81,0,0,0,53.46,0.0,,,0.66,26.77,5.0
2025-11-11,search,Search - Generic,Search Ads,buy sports shoes,Mobile,,,,Chennai,4610,167,0,3,8943,340.68,26.25,,,2.04,73.9,4.0
2025-11-09,shopping,Shopping - Footwear,Leather Boots,,Tablet,P106,Leather Boots,Footwear,Bangalore,4030,126,20,3,6063,1914.86,3.17,3.37,765.0,,,
2025-11-18,search,Search - Generic,Search Ads,buy fitness tracker,Desktop,,,,Delhi,11913,421,0,18,34524,766.22,45.06,,,1.82,64.32,4.0
2025-11-07,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Tablet,P115,Noise Cancelling Headphones,Electronics,Bangalore,7422,187,115,3,20286,1899.94,10.68,3.65,227.0,,,
2025-11-21,search,Search - Generic,Search Ads,buy sports shoes,Tablet,,,,Hyderabad,10397,422,0,12,24240,291.18,83.25,,,0.69,28.01,9.0
2025-11-10,search,Search - Generic,Search Ads,buy winter wear,Tablet,,,,Bangalore,10982,390,0,7,2394,791.7,3.02,,,2.03,72.09,6.0
2025-11-28,search,Search - Generic,Search Ads,buy sports hoodie,Desktop,,,,Delhi,5953,330,0,7,26005,75.9,342.62,,,0.23,12.75,7.0
2025-11-14,shopping,Shopping - Accessories,Casual Belt,,Desktop,P119,Casual Belt,Accessories,Delhi,1523,46,42,2,3350,496.22,6.75,3.37,211.0,,,
2025-11-28,shopping,Shopping - Apparel,Winter Gloves,,Mobile,P109,Winter Gloves,Apparel,Bangalore,623,23,8,0,0,176.48,0.0,3.68,101.0,,,
2025-11-09,search,Search - Generic,Search Ads,buy leather boots,Mobile,,,,Hyderabad,6805,51,0,1,595,61.2,9.72,,,1.2,8.99,5.0
2025-12-01,search,Search - Generic,Search Ads,buy gym bag,Desktop,,,,Bangalore,11778,480,0,2,7032,297.6,23.63,,,0.62,25.27,9.0
2025-11-16,search,Search - Generic,Search Ads,buy fitness tracker,Desktop,,,,Mumbai,4640,166,0,2,1354,136.12,9.95,,,0.82,29.34,5.0
2025-11-21,search,Search - Generic,Search Ads,buy fitness tracker,Desktop,,,,Mumbai,4690,219,0,2,6006,473.04,12.7,,,2.16,100.86,5.0
2025-12-01,search,Search - Generic,Search Ads,buy toddler jacket,Desktop,,,,Delhi,6064,202,0,3,1437,309.06,4.65,,,1.53,50.97,5.0
2025-12-02,search,Search - Generic,Search Ads,buy headphones,Mobile,,,,Delhi,1455,46,0,0,0,67.62,0.0,,,1.47,46.47,4.0
2025-11-30,shopping,Shopping - Accessories,Smartphone Case,,Mobile,P107,Smartphone Case,Accessories,Hyderabad,2720,21,41,1,1191,173.88,6.85,3.37,72.0,,,
2025-11-25,search,Search - Generic,Search Ads,buy baby clothes,Mobile,,,,Mumbai,7462,67,0,1,2177,73.7,29.54,,,1.1,9.88,9.0
2025-11-24,search,Search - Generic,Search Ads,buy baby clothes,Mobile,,,,Bangalore,9243,345,0,1,3359,172.5,19.47,,,0.5,18.66,6.0
2025-11-04,search,Search - Generic,Search Ads,buy baby clothes,Mobile,,,,Hyderabad,7359,151,0,3,5967,110.23,54.13,,,0.73,14.98,3.0
2025-11-23,shopping,Shopping - Accessories,Smartphone Case,,Mobile,P107,Smartphone Case,Accessories,Chennai,6262,185,71,4,4032,2122.31,1.9,4.57,621.0,,,
2025-11-28,shopping,Shopping - Electronics,Fitness Tracker,,Mobile,P117,Fitness Tracker,Electronics,Mumbai,3416,97,87,1,4444,621.44,7.15,3.36,704.0,,,
2025-11-08,shopping,Shopping - Home,Water Bottle,,Desktop,P111,Water Bottle,Home,Delhi,8907,548,159,2,3332,942.83,3.53,3.93,661.0,,,
2025-11-09,search,Search - Generic,Search Ads,buy digital watch,Desktop,,,,Chennai,14972,258,0,0,0,456.66,0.0,,,1.77,30.5,6.0
2025-11-25,shopping,Shopping - Bags,Office Backpack,,Desktop,P112,Office Backpack,Bags,Mumbai,7231,102,173,4,6296,490.1,12.85,4.77,736.0,,,
2025-11-23,search,Search - Generic,Search Ads,buy office backpack,Mobile,,,,Delhi,8258,21,0,0,0,30.24,0.0,,,1.44,3.66,9.0
2025-12-01,search,Search - Generic,Search Ads,buy stylish jacket,Mobile,,,,Hyderabad,9639,288,0,1,1027,383.04,2.68,,,1.33,39.74,5.0
2025-12-03,search,Search - Generic,Search Ads,buy summer shorts,Mobile,,,,Hyderabad,11024,664,0,20,62580,504.64,124.01,,,0.76,45.78,3.0
2025-11-07,search,Search - Generic,Search Ads,buy warm jacket,Tablet,,,,Hyderabad,521,13,0,0,0,14.56,0.0,,,1.12,27.95,7.0
2025-11-16,search,Search - Generic,Search Ads,buy kids sneakers,Mobile,,,,Delhi,10346,581,0,14,33222,325.36,102.11,,,0.56,31.45,8.0
2025-11-20,shopping,Shopping - Accessories,Laptop Sleeve,,Tablet,P118,Laptop Sleeve,Accessories,Chennai,4639,66,26,1,1242,295.68,4.2,4.8,673.0,,,
2025-11-20,shopping,Shopping - Apparel,Cotton T-Shirt,,Desktop,P100,Cotton T-Shirt,Apparel,Hyderabad,5713,141,93,4,4260,470.04,9.06,4.02,607.0,,,
2025-11-09,search,Search - Generic,Search Ads,buy women's jackets,Desktop,,,,Hyderabad,10808,157,0,4,5204,244.92,21.25,,,1.56,22.66,4.0
2025-11-22,search,Search - Generic,Search Ads,buy gym bag,Mobile,,,,Bangalore,5572,245,0,4,14484,242.55,59.72,,,0.99,43.53,3.0
2025-12-03,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Desktop,P115,Noise Cancelling Headphones,Electronics,Bangalore,1206,11,4,0,0,588.6,0.0,3.66,92.0,,,
2025-11-04,shopping,Shopping - Electronics,Fitness Tracker,,Mobile,P117,Fitness Tracker,Electronics,Bangalore,7108,247,104,11,20009,744.89,26.86,4.31,268.0,,,
2025-11-10,shopping,Shopping - Footwear,Running Shoes,,Mobile,P101,Running Shoes,Footwear,Mumbai,7718,132,301,0,0,2275.52,0.0,3.97,31.0,,,
2025-11-11,shopping,Shopping - Home,Water Bottle,,Desktop,P111,Water Bottle,Home,Delhi,7059,182,111,5,11225,919.84,12.2,4.59,647.0,,,
2025-11-09,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Desktop,P115,Noise Cancelling Headphones,Electronics,Mumbai,9172,226,194,6,21090,3669.75,5.75,3.61,594.0,,,
2025-11-13,shopping,Shopping - Apparel,Hooded Sweatshirt,,Mobile,P113,Hooded Sweatshirt,Apparel,Chennai,3047,50,85,0,0,589.97,0.0,4.18,691.0,,,
2025-12-01,shopping,Shopping - Home,Water Bottle,,Tablet,P111,Water Bottle,Home,Hyderabad,1218,41,6,0,0,170.27,0.0,4.68,568.0,,,
2025-11-29,search,Search - Generic,Search Ads,buy women's jackets,Tablet,,,,Mumbai,5322,288,0,11,42361,181.44,233.47,,,0.63,34.09,6.0
2025-11-26,shopping,Shopping - Accessories,Casual Belt,,Mobile,P119,Casual Belt,Accessories,Delhi,5387,193,126,10,22740,1815.14,12.53,4.23,423.0,,,
2025-11-22,search,Search - Generic,Search Ads,buy puffer jacket,Desktop,,,,Bangalore,11916,607,0,15,52725,1037.97,50.8,,,1.71,87.11,3.0
2025-12-03,shopping,Shopping - Accessories,Smartphone Case,,Tablet,P107,Smartphone Case,Accessories,Mumbai,5930,210,11,2,944,2051.03,0.46,3.31,636.0,,,
2025-11-22,search,Search - Generic,Search Ads,buy baby jacket,Desktop,,,,Hyderabad,11643,500,0,11,25883,1130.0,22.91,,,2.26,97.05,3.0
2025-11-30,search,Search - Generic,Search Ads,buy puffer jacket,Tablet,,,,Hyderabad,10580,284,0,2,1116,255.6,4.37,,,0.9,24.16,4.0
2025-11-25,search,Search - Generic,Search Ads,buy stylish jacket,Mobile,,,,Delhi,1347,51,0,1,2470,108.63,22.74,,,2.13,80.65,6.0
2025-11-29,search,Search - Generic,Search Ads,buy running shoes,Mobile,,,,Mumbai,14961,435,0,6,6228,917.85,6.79,,,2.11,61.35,6.0
2025-11-20,shopping,Shopping - Apparel,Thermal Socks,,Tablet,P116,Thermal Socks,Apparel,Bangalore,2476,63,15,1,804,294.25,2.73,4.28,171.0,,,
2025-11-23,search,Search - Generic,Search Ads,buy baby clothes,Mobile,,,,Bangalore,11218,551,0,4,13720,1085.47,12.64,,,1.97,96.76,3.0
2025-11-11,search,Search - Generic,Search Ads,buy outdoor backpack,Mobile,,,,Delhi,11002,280,0,1,1833,72.8,25.18,,,0.26,6.62,3.0
2025-11-04,shopping,Shopping - Home,Water Bottle,,Tablet,P111,Water Bottle,Home,Delhi,3218,92,92,1,2409,661.24,3.64,3.91,378.0,,,
2025-11-07,search,Search - Generic,Search Ads,buy winter gloves,Mobile,,,,Mumbai,9764,108,0,5,1505,213.84,7.04,,,1.98,21.9,9.0
2025-11-22,search,Search - Generic,Search Ads,buy yoga pants,Mobile,,,,Chennai,6473,147,0,0,0,83.79,0.0,,,0.57,12.94,4.0
2025-11-26,search,Search - Generic,Search Ads,buy puffer jacket,Desktop,,,,Chennai,10937,70,0,0,0,74.9,0.0,,,1.07,6.85,5.0
2025-11-18,shopping,Shopping - Apparel,Yoga Pants,,Desktop,P105,Yoga Pants,Apparel,Chennai,7849,158,152,6,6444,2356.24,2.73,3.51,703.0,,,
2025-11-08,search,Search - Generic,Search Ads,buy laptop sleeve,Desktop,,,,Hyderabad,2892,95,0,2,7088,49.4,143.48,,,0.52,17.08,3.0
2025-11-09,shopping,Shopping - Apparel,Winter Gloves,,Mobile,P109,Winter Gloves,Apparel,Chennai,6566,217,0,5,3220,1424.69,2.26,3.9,458.0,,,
2025-11-05,shopping,Shopping - Electronics,Bluetooth Headset,,Mobile,P110,Bluetooth Headset,Electronics,Hyderabad,5708,122,97,8,35120,597.62,58.77,3.82,341.0,,,
2025-11-13,search,Search - Generic,Search Ads,buy headphones,Tablet,,,,Delhi,5330,161,0,0,0,149.73,0.0,,,0.93,28.09,4.0
2025-11-06,search,Search - Generic,Search Ads,buy puffer jacket,Mobile,,,,Delhi,6313,239,0,9,35397,547.31,64.67,,,2.29,86.7,7.0
2025-11-19,search,Search - Generic,Search Ads,buy rucksack,Tablet,,,,Hyderabad,1165,42,0,1,2722,52.08,52.27,,,1.24,44.7,8.0
2025-11-17,search,Search - Generic,Search Ads,buy digital watch,Tablet,,,,Hyderabad,6145,325,0,10,10740,698.75,15.37,,,2.15,113.71,5.0
2025-11-26,shopping,Shopping - Footwear,Running Shoes,,Tablet,P101,Running Shoes,Footwear,Mumbai,1146,25,33,0,0,113.35,0.0,4.78,651.0,,,
2025-11-12,shopping,Shopping - Apparel,Hooded Sweatshirt,,Desktop,P113,Hooded Sweatshirt,Apparel,Bangalore,3890,134,80,4,1616,1847.96,0.87,4.83,390.0,,,
2025-11-08,shopping,Shopping - Apparel,Thermal Socks,,Tablet,P116,Thermal Socks,Apparel,Bangalore,8042,168,97,12,14352,325.43,44.1,4.43,545.0,,,
2025-11-25,shopping,Shopping - Apparel,Winter Gloves,,Tablet,P109,Winter Gloves,Apparel,Mumbai,5066,145,139,7,4172,440.94,9.46,3.74,128.0,,,
2025-12-02,shopping,Shopping - Accessories,Casual Belt,,Mobile,P119,Casual Belt,Accessories,Mumbai,719,31,5,0,0,31.47,0.0,4.83,665.0,,,
2025-11-06,search,Search - Generic,Search Ads,buy light jacket,Desktop,,,,Chennai,9713,380,0,0,0,554.8,0.0,,,1.46,57.12,9.0
2025-11-15,search,Search - Generic,Search Ads,buy wireless earbuds,Desktop,,,,Chennai,4325,92,0,3,8355,145.36,57.48,,,1.58,33.61,8.0
2025-11-08,search,Search - Generic,Search Ads,buy office backpack,Mobile,,,,Delhi,11060,830,0,14,49896,921.3,54.16,,,1.11,83.3,7.0
2025-11-16,search,Search - Generic,Search Ads,buy hoodie,Mobile,,,,Mumbai,10955,328,0,4,10092,508.4,19.85,,,1.55,46.41,5.0
2025-11-24,search,Search - Generic,Search Ads,buy leather boots,Mobile,,,,Mumbai,242,11,0,0,0,22.0,0.0,,,2.0,90.91,7.0
2025-11-18,shopping,Shopping - Apparel,Cotton T-Shirt,,Mobile,P100,Cotton T-Shirt,Apparel,Bangalore,3037,77,84,0,0,684.04,0.0,3.78,264.0,,,
2025-11-05,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Bangalore,4645,151,0,1,3142,141.94,22.14,,,0.94,30.56,8.0
2025-11-16,shopping,Shopping - Apparel,Cotton T-Shirt,,Mobile,P100,Cotton T-Shirt,Apparel,Chennai,2343,85,37,3,2448,1124.51,2.18,3.64,440.0,,,
2025-11-14,search,Search - Generic,Search Ads,buy casual belt,Tablet,,,,Chennai,454,17,0,0,0,38.08,0.0,,,2.24,83.88,6.0
2025-11-16,shopping,Shopping - Bags,Office Backpack,,Mobile,P112,Office Backpack,Bags,Delhi,3750,127,76,2,2868,1023.43,2.8,4.17,33.0,,,
2025-11-13,search,Search - Generic,Search Ads,buy warm jacket,Desktop,,,,Mumbai,8905,207,0,6,19020,296.01,64.25,,,1.43,33.24,3.0
2025-11-09,search,Search - Generic,Search Ads,buy laptop sleeve,Tablet,,,,Bangalore,1803,24,0,0,0,43.44,0.0,,,1.81,24.09,7.0
2025-11-04,shopping,Shopping - Apparel,Thermal Socks,,Desktop,P116,Thermal Socks,Apparel,Bangalore,6685,313,131,15,11220,905.84,12.39,3.72,484.0,,,
2025-11-14,search,Search - Generic,Search Ads,buy travel backpack,Desktop,,,,Mumbai,5878,335,0,10,32410,659.95,49.11,,,1.97,112.27,5.0
2025-11-27,search,Search - Generic,Search Ads,buy puffer jacket,Mobile,,,,Hyderabad,5685,257,0,2,7908,449.75,17.58,,,1.75,79.11,8.0
2025-11-19,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Tablet,P115,Noise Cancelling Headphones,Electronics,Hyderabad,4237,114,108,5,17045,373.56,45.63,4.0,220.0,,,
2025-11-05,search,Search - Generic,Search Ads,buy smartwatch,Desktop,,,,Bangalore,5152,183,0,2,1024,168.36,6.08,,,0.92,32.68,4.0
2025-12-02,search,Search - Generic,Search Ads,buy laptop sleeve,Tablet,,,,Bangalore,4266,89,0,1,3559,153.97,23.11,,,1.73,36.09,7.0
2025-11-17,search,Search - Generic,Search Ads,buy hoodie,Desktop,,,,Bangalore,8701,185,0,1,2796,222.0,12.59,,,1.2,25.51,3.0
2025-11-05,search,Search - Generic,Search Ads,buy running gear,Desktop,,,,Delhi,5704,326,0,15,29745,635.7,46.79,,,1.95,111.45,4.0
2025-11-14,search,Search - Generic,Search Ads,buy t shirt,Tablet,,,,Bangalore,8472,356,0,7,8582,712.0,12.05,,,2.0,84.04,8.0
2025-11-10,search,Search - Generic,Search Ads,buy sports shoes,Tablet,,,,Chennai,5265,70,0,2,936,56.0,16.71,,,0.8,10.64,8.0
2025-11-05,shopping,Shopping - Bags,Office Backpack,,Desktop,P112,Office Backpack,Bags,Bangalore,3173,126,73,4,8132,1541.12,5.28,3.47,411.0,,,
2025-11-22,search,Search - Generic,Search Ads,buy laptop sleeve,Tablet,,,,Hyderabad,8883,219,0,1,672,102.93,6.53,,,0.47,11.59,4.0
2025-12-02,search,Search - Generic,Search Ads,buy stylish jacket,Mobile,,,,Mumbai,5592,314,0,8,18240,602.88,30.25,,,1.92,107.81,3.0
2025-11-14,search,Search - Generic,Search Ads,buy sports hoodie,Mobile,,,,Delhi,8390,132,0,1,3447,194.04,17.76,,,1.47,23.13,7.0
2025-11-29,search,Search - Generic,Search Ads,buy sports shoes,Desktop,,,,Mumbai,7747,274,0,4,10800,389.08,27.76,,,1.42,50.22,8.0
2025-11-19,shopping,Shopping - Accessories,Casual Belt,,Mobile,P119,Casual Belt,Accessories,Delhi,6634,134,94,1,802,2949.24,0.27,4.83,622.0,,,
2025-11-10,search,Search - Generic,Search Ads,buy summer shorts,Tablet,,,,Hyderabad,1496,17,0,0,0,23.97,0.0,,,1.41,16.02,5.0
2025-11-19,search,Search - Generic,Search Ads,buy running shoes,Desktop,,,,Mumbai,5575,111,0,0,0,173.16,0.0,,,1.56,31.06,8.0
2025-11-29,search,Search - Generic,Search Ads,buy puffer jacket,Desktop,,,,Delhi,3337,85,0,0,0,147.05,0.0,,,1.73,44.07,6.0
2025-11-10,shopping,Shopping - Accessories,Smartphone Case,,Desktop,P107,Smartphone Case,Accessories,Chennai,3167,69,56,0,0,1537.91,0.0,4.65,287.0,,,
2025-11-23,search,Search - Generic,Search Ads,buy water bottle,Tablet,,,,Hyderabad,10133,190,0,4,3448,216.6,15.92,,,1.14,21.38,5.0
2025-11-18,search,Search - Generic,Search Ads,buy headphones,Mobile,,,,Delhi,1102,19,0,0,0,12.16,0.0,,,0.64,11.03,9.0
2025-11-11,shopping,Shopping - Footwear,Kids Sneakers,,Mobile,P114,Kids Sneakers,Footwear,Bangalore,4696,91,38,4,6824,1892.23,3.61,4.79,156.0,,,
2025-11-18,shopping,Shopping - Footwear,Running Shoes,,Tablet,P101,Running Shoes,Footwear,Mumbai,3153,98,46,1,1721,1059.83,1.62,4.66,577.0,,,
2025-11-18,shopping,Shopping - Apparel,Thermal Socks,,Desktop,P116,Thermal Socks,Apparel,Chennai,5443,127,89,3,1401,2474.19,0.57,3.49,502.0,,,
2025-11-30,shopping,Shopping - Bags,Office Backpack,,Mobile,P112,Office Backpack,Bags,Bangalore,9036,121,277,6,13722,3666.15,3.74,4.8,546.0,,,
2025-11-30,search,Search - Generic,Search Ads,buy fitness tracker,Mobile,,,,Chennai,6091,117,0,1,2723,59.67,45.63,,,0.51,9.8,3.0
2025-11-10,shopping,Shopping - Accessories,Digital Watch,,Desktop,P102,Digital Watch,Accessories,Mumbai,5208,135,121,6,2694,824.41,3.27,3.79,460.0,,,
2025-11-14,search,Search - Generic,Search Ads,buy baby jacket,Desktop,,,,Bangalore,5609,247,0,6,8388,424.84,19.74,,,1.72,75.74,5.0
2025-11-27,search,Search - Generic,Search Ads,buy summer shorts,Mobile,,,,Hyderabad,6407,128,0,6,18216,267.52,68.09,,,2.09,41.75,4.0
2025-11-17,search,Search - Generic,Search Ads,buy leather boots,Desktop,,,,Bangalore,10981,421,0,8,9200,387.32,23.75,,,0.92,35.27,9.0
2025-11-15,search,Search - Generic,Search Ads,buy men's jackets,Tablet,,,,Chennai,6872,187,0,2,2206,57.97,38.05,,,0.31,8.44,3.0
2025-11-28,search,Search - Generic,Search Ads,buy women's jackets,Tablet,,,,Delhi,6163,119,0,0,0,207.06,0.0,,,1.74,33.6,3.0
2025-12-02,search,Search - Generic,Search Ads,buy thermal jacket,Mobile,,,,Chennai,11449,642,0,11,4521,166.92,27.08,,,0.26,14.58,8.0
2025-11-11,shopping,Shopping - Accessories,Smartphone Case,,Mobile,P107,Smartphone Case,Accessories,Chennai,1393,35,18,2,3526,552.78,6.38,3.54,513.0,,,
2025-11-28,search,Search - Generic,Search Ads,buy digital watch,Tablet,,,,Delhi,2824,130,0,0,0,163.8,0.0,,,1.26,58.0,6.0
2025-11-15,shopping,Shopping - Accessories,Casual Belt,,Mobile,P119,Casual Belt,Accessories,Delhi,7685,201,33,3,4977,2634.75,1.89,4.38,37.0,,,
2025-11-22,shopping,Shopping - Accessories,Digital Watch,,Mobile,P102,Digital Watch,Accessories,Bangalore,4831,112,64,1,1602,919.11,1.74,3.59,789.0,,,
2025-11-14,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Tablet,P115,Noise Cancelling Headphones,Electronics,Mumbai,2351,99,103,1,6939,482.38,14.38,4.41,415.0,,,
2025-11-23,search,Search - Generic,Search Ads,buy leather boots,Mobile,,,,Bangalore,14655,384,0,2,2750,180.48,15.24,,,0.47,12.32,9.0
2025-11-13,search,Search - Generic,Search Ads,buy running shoes,Mobile,,,,Hyderabad,4567,194,0,5,15825,240.56,65.78,,,1.24,52.67,5.0
2025-11-18,search,Search - Generic,Search Ads,buy toddler jacket,Desktop,,,,Hyderabad,10450,223,0,4,3780,287.67,13.14,,,1.29,27.53,5.0
2025-11-09,search,Search - Generic,Search Ads,buy wireless earbuds,Desktop,,,,Hyderabad,14060,364,0,13,26221,677.04,38.73,,,1.86,48.15,5.0
2025-11-22,search,Search - Generic,Search Ads,buy t shirt,Mobile,,,,Chennai,8823,610,0,25,10275,799.1,12.86,,,1.31,90.57,9.0
2025-11-07,shopping,Shopping - Footwear,Kids Sneakers,,Desktop,P114,Kids Sneakers,Footwear,Mumbai,1212,28,6,0,0,549.54,0.0,4.28,127.0,,,
2025-11-27,shopping,Shopping - Footwear,Leather Boots,,Desktop,P106,Leather Boots,Footwear,Hyderabad,2631,91,84,4,7344,574.83,12.78,3.83,581.0,,,
2025-11-24,search,Search - Generic,Search Ads,buy wireless earbuds,Tablet,,,,Mumbai,2126,48,0,0,0,40.8,0.0,,,0.85,19.19,7.0
2025-11-13,search,Search - Generic,Search Ads,buy phone case,Desktop,,,,Hyderabad,573,11,0,0,0,2.64,0.0,,,0.24,4.61,8.0
2025-11-11,shopping,Shopping - Home,Water Bottle,,Desktop,P111,Water Bottle,Home,Chennai,6625,197,91,8,10240,3152.75,3.25,4.76,764.0,,,
2025-12-03,search,Search - Generic,Search Ads,buy yoga pants,Tablet,,,,Bangalore,8061,171,0,5,11230,321.48,34.93,,,1.88,39.88,7.0
2025-12-03,search,Search - Generic,Search Ads,buy running shoes,Mobile,,,,Bangalore,4717,274,0,10,32500,274.0,118.61,,,1.0,58.09,8.0
2025-11-08,search,Search - Generic,Search Ads,buy smartwatch,Tablet,,,,Mumbai,1243,74,0,1,2579,174.64,14.77,,,2.36,140.5,9.0
2025-11-14,search,Search - Generic,Search Ads,buy sunglasses,Tablet,,,,Hyderabad,7451,217,0,9,17496,282.1,62.02,,,1.3,37.86,8.0
2025-11-04,search,Search - Generic,Search Ads,buy laptop sleeve,Tablet,,,,Delhi,6622,331,0,9,27306,791.09,34.52,,,2.39,119.46,8.0
2025-11-06,search,Search - Generic,Search Ads,buy women's jackets,Mobile,,,,Bangalore,9245,184,0,1,3366,108.56,31.01,,,0.59,11.74,4.0
2025-11-29,search,Search - Generic,Search Ads,buy women's jackets,Mobile,,,,Mumbai,3926,112,0,0,0,160.16,0.0,,,1.43,40.79,8.0
2025-11-07,shopping,Shopping - Kidswear,Baby Jacket,,Tablet,P103,Baby Jacket,Kidswear,Bangalore,1892,34,0,0,0,244.68,0.0,3.58,113.0,,,
2025-11-19,shopping,Shopping - Apparel,Winter Gloves,,Desktop,P109,Winter Gloves,Apparel,Chennai,6612,220,16,10,8790,2531.84,3.47,4.76,385.0,,,
2025-11-24,shopping,Shopping - Accessories,Casual Belt,,Tablet,P119,Casual Belt,Accessories,Mumbai,7326,108,239,5,7035,1871.81,3.76,4.9,557.0,,,
2025-11-28,shopping,Shopping - Apparel,Cotton T-Shirt,,Mobile,P100,Cotton T-Shirt,Apparel,Chennai,2953,92,38,1,482,462.72,1.04,3.69,585.0,,,
2025-11-24,shopping,Shopping - Bags,Travel Backpack,,Mobile,P104,Travel Backpack,Bags,Hyderabad,5585,143,10,2,2542,584.98,4.35,4.1,415.0,,,
